paperid,studyid,reportid,title,keywords,number_of_total_participants,number_of_total_male,number_of_total_female,from_age,to_age,mean_age,sd_age,type_of_visual_display,type_of_audio,type_of_applications,specific_terms,ipq_in_language,is_ipq_used_right,paper_note,total_duration,number_of_user_studies,study_name,duration_of_stay,number_of_study_participants,number_of_study_male,number_of_study_female,from_age_study,to_age_study,mean_age_study,sd_age_study,experiment_design,how_score_is_reported,report_style,report_form,when_the_questionnaire_is_filled,is_score_reported_for_each_time,analysis_techniques,posthoc_tests,finding,number_of_conditions,condition_name,element_name,is_interaction,participant_per_element,original_rating_scale,original_total_sp,original_total_inv,original_total_real,original_total_gp,original_total_overall,original_mean_sp,original_mean_inv,original_mean_real,original_mean_gp,original_mean_overall,standard_rating_scale,standard_total,standard_total_each_item,is_subscale_fully_reported,standard_sp,standard_inv,standard_real,standard_gp,standard_sp_each_item,standard_inv_each_item,standard_real_each_item,standard_gp_each_item,visual_display,cites,authors,year,source,publisher,articleURL,citesURL,gsRank,queryDate,type,doi,issn,citationURL,volume,issue,startPage,endPage,ecc,citesPerYear,citesPerAuthor,authorCount,age,isIPQUsed,topic,note,is_scale_recover,scale_note,report_type,ranking_class,sp_ranking_class,inv_ranking_class,real_ranking_class,gp_ranking_class
179,190,,Guidelines on successfully porting non-immersive games to virtual reality: a case study in minecraft,"[""Virtual reality"","" user study"","" video games"","" emotions"","" Minecraft""]",14,10,,18,31,21.07,3.76,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,14,,,,,,,"""within-subject""","""each component""",Each Condition Interaction,"""Chart""","[""After""]",No,"[""Linear mixed model""]","""""","""""",1,,,Yes,,17,26.45,18.04,15.76,5.61,67.76,5.29,4.51,3.94,5.61,4.84,-33,11.76,0.84,Yes,6.45,2.04,-0.24,1.61,1.29,0.51,-0.06,1.61,,4,J Porter III; M Boyer; A Robb,2018,… of the 2018 Annual Symposium on …,dl.acm.org,https://dl.acm.org/citation.cfm?id=3242677,https://scholar.google.com/scholar?cites=3495142269655943602&as_sdt=2005&sciodt=0;5&hl=en,11,43676,,,,,,,,,4,4,1,,,YES,Game Porting,,No,,,Class High,Class Moderate,Class Moderate,Class Moderate,Class High
181,192,,Social influence on evacuation behavior in real and virtual environments,"[""virtual reality"","" fire evacuation"","" social influence"","" bystander effect"","" virtual humans"","" Virtual agents""]",75/75,35/41,40/34,,,21.45`4.3,,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,75,15/14/12,10/11/13,,,21.80/21.76/20.80,4.73/3.69/2.55,"""between-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,[],"""""","""""",1,,,No,,06,20.95,13.12,10.6,4.28,50.4,4.19,3.28,2.65,4.28,3.6,-33,8.4,0.6,Yes,5.95,1.12,-1.4,1.28,1.19,0.28,-0.35,1.28,,15,M Kinateder; WH Warren,2016,Frontiers in Robotics and AI,frontiersin.org,https://www.frontiersin.org/articles/10.3389/frobt.2016.00043,https://scholar.google.com/scholar?cites=12932043803460859494&as_sdt=2005&sciodt=0;5&hl=en,128,43676,HTML,,,,,,,,15,5,8,2,,YES,Social Influence,,No,,,Class Moderate,Class Moderate,Class Moderate,Class Moderate,Class Moderate
182,193,,Service-field simulator using MR techniques: Behavior comparison in real and virtual environments,"[""Service\u00ADfield  simulator"",""  behavior  comparison"","" augmented virtuality"","" omni\u00ADdirectional display"","" hands\u00ADfree"","" avatar""]",5,2,3,,,,,"[""Projection Display""]","[""Unknown""]","[""Social Science and psychology"",""Other""]","""Simulator""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,5,,,,,,,"""within-subject""","""each component""",Whole Study,"""Other""","[""After""]",No,[],"""""","""""",1,,,No,,06,17.4,15.4,8,4.8,49.42,3.48,3.85,2,4.8,3.53,-33,7.42,0.53,Yes,2.4,3.4,-4,1.8,0.48,0.85,-1,1.8,,10,J Hyun; Y Habuchi; A Park…,2010,Proceedings on …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/9b35/26c5a1f8c2851ebe503ffb90d808bc4b7f46.pdf,https://scholar.google.com/scholar?cites=9940898064075571261&as_sdt=2005&sciodt=0;5&hl=en,111,43676,PDF,,,,,,,,10,1.11,3,4,,YES,Simulator,,No,,,Class Moderate,Class Low,Class High,Class Low,Class High
183,194,,Perceptual calibration in virtual reality applications,[],19,,,,,,,"[""3D Graphics - Monoscopic"",""Projection Display""]","[""Unknown""]","[""Design and visualization"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",60,1,"""Study 1""",,19,,,,,25/25,2/6,"""between-subject""","""each component""",Each Condition,"""Chart""","[""After""]",No,"[""ANOVA""]","""""","""""",1,,,No,,-33,2.4,-0.96,-1.64,0.31,0.56,0.48,-0.24,-0.41,0.31,0.04,-33,0.56,0.04,Yes,2.4,-0.96,-1.64,0.31,0.48,-0.24,-0.41,0.31,,4,DR Mestre,2016,Electronic Imaging,ingentaconnect.com,https://www.ingentaconnect.com/contentone/ist/ei/2016/00002016/00000004/art00003,https://scholar.google.com/scholar?cites=16689666532010075657&as_sdt=2005&sciodt=0;5&hl=en,147,43676,,,,,,,,,4,1.33,4,1,,YES,Perceptual Calibration,,No,,,Class Low,Class Low,Class Low,Class Low,Class Low
184,195,,Distraction of attention with the use of virtual reality. Influence of the level of game complexity on the level of experienced pain,"[""Virtual Reality"","" Pain"","" Attention distraction"","" Cold Pressor Test"","" Video games""]",31,12,19,20/19,24/30,22.42/21.37,1.51/2.34,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",4,31,,,,,,,"""within-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""Parametric statistics""]","""""","""""",2,,,No,,-33,0.2,-1.04,-6.48,0.88,-3.36,0.04,-0.26,-1.62,0.88,-0.24,-33,-3.36,-0.24,Yes,0.2,-1.04,-6.48,0.88,0.04,-0.26,-1.62,0.88,,3,J Piskorz; M Czub,2014,Polish Psychological Bulletin,degruyter.com,https://www.degruyter.com/downloadpdf/j/ppb.2014.45.issue-4/ppb-2014-0058/ppb-2014-0058.xml,https://scholar.google.com/scholar?cites=8909671389347806897&as_sdt=2005&sciodt=0;5&hl=en,175,43676,PDF,,,,,,,,3,0.6,2,2,,YES,Pain,,No,,,Class Low,Class Low,Class Low,Class Low,Class Low
185,196,,Here's Looking At You Anyway!: How Important is Realistic Gaze Behavior in Co-located Social Virtual Reality Games?,"[""Gaze Behavior"","" Social Virtual Reality"","" Eye Tracking"","" Head-mounted Display""]",42,24,17,18,53,27.5,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Entertainment and game"",""Social Science and psychology""]","""""",[],"""Not Sure""","""""",45,1,"""Study 1""",16,42,8/8/8,6/6/5,,,,,"""between-subject""","""each component""",Each Condition,"""Chart""","[""After""]",No,"[""Spearman\u2019s correlation test""]","""""","""""",1,,,No,,17,20.5,14,16.72,5.38,60.06,4.1,3.5,4.18,5.38,4.29,-33,4.06,0.29,Yes,0.5,-2,0.72,1.38,0.1,-0.5,0.18,1.38,,3,S Seele; S Misztal; H Buhler; R Herpers…,2017,Proceedings of the …,dl.acm.org,https://dl.acm.org/citation.cfm?id=3116619,https://scholar.google.com/scholar?cites=7497006300627109154&as_sdt=2005&sciodt=0;5&hl=en,316,43676,,,,,,,,,3,1.5,1,5,,YES,Gaze Behavior,Unknown Scale,Yes,Chart shows from 1 to 7,,Class Moderate,Class Low,Class Low,Class High,Class Moderate
186,197,,Reaching a higher sense of presence in VR through 3D architectural visualization,"[""Virtual reality"","" phobia treatment"","" presence"","" 3D visualization""]",20,,,19,34,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",8.5,20,,,,,23.4/24.1,,"""between-subject""","""each component""",Each Condition,"""Chart""","[""After""]",No,"[""Mann-Whitney U Test""]","""""","""""",1,,,No,,-33,3.05,0.16,-1.76,0.5,2.52,0.61,0.04,-0.44,0.5,0.18,-33,2.52,0.18,Yes,3.05,0.16,-1.76,0.5,0.61,0.04,-0.44,0.5,,1,E Sabadi,2008,Delft University of Technology; Media and Knowledge …,mmi.tudelft.nl,http://www.mmi.tudelft.nl/~vrphobia/THESIS_ErvinSabadi.pdf,https://scholar.google.com/scholar?cites=1101007825968562232&as_sdt=2005&sciodt=0;5&hl=en,178,43676,PDF,,,,,,,,1,0.09,1,1,,YES,Visualization,,No,,,Class Low,Class Low,Class Low,Class Low,Class Low
187,198,,Influence of Network Delay in Virtual Reality Multiplayer Exergames: Who is actually delayed?,"[""Virtual Reality"","" Multiplayer Exergames"","" QoE"","" Network Delay""]",23,17,6,,,25.57,3.41,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,23,,,,,,,"""within-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""ANOVA""]","""""","""""",1,,,No,,17,22.15,15.48,13.4,4.6,56.84,4.43,3.87,3.35,4.6,4.06,-33,0.84,0.06,Yes,2.15,-0.52,-2.6,0.6,0.43,-0.13,-0.65,0.6,,0,T Kojic; S Schmidt; S Möller…,2019,… Conference on Quality …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8743342/,,260,43676,,,,,,,,,0,0,0,4,,YES,Exergame,Lack report for some condition,Yes,Scale might be from 1 to 7,,Class Low,Class Low,Class Low,Class Low,Class Low
188,199,,Warning messages to modify safety behavior during crisis situations: A virtual reality study,"[""Safety behaviour"","" Warning messages"","" Virtual reality"","" Thunderstorm""]",34,,,,,26.61,9.39,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",around 10,34,,9/10,,,29.86/23.94,12.31/5.04,"""between-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,06,19.35,12.56,9.44,3.97,46.76,3.87,3.14,2.36,3.97,3.34,-33,4.76,0.34,Yes,4.35,0.56,-2.56,0.97,0.87,0.14,-0.64,0.97,,0,H Markwart; J Vitera; S Lemanski; D Kietzmann…,2019,International Journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212420919302432,,288,43676,,,,,,,,,0,0,0,5,,YES,Behavior,,No,Use sound but not clarify which sound device is used!,,Class Moderate,Class Moderate,Class Low,Class Low,Class Low
189,200,,User virtual costume visualisation in an augmented virtuality immersive cinematic environment,"[""Augmented Virtuality"","" 360 movie"","" virtual costume""]",24,,12,133,52,32.4,8.6,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",40,1,"""Study 1""",,24,,,,,,,"""within-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""Friedman tests""]","""Wilcoxon Signed Rank tests with a Bonferroni correction""","""""",1,,,No,,06,17.5,12.8,10.96,3.41,44.94,3.5,3.2,2.74,3.41,3.21,-33,2.94,0.21,Yes,2.5,0.8,-1.04,0.41,0.5,0.2,-0.26,0.41,,0,W Tang; GA Lee; M Billinghurst…,2018,Proceedings of the 30th …,dl.acm.org,https://dl.acm.org/citation.cfm?id=3292188,,294,43676,,,,,,,,,0,0,0,4,,YES,Augmented Virtuality,,No,"Record only mean even though report mean, median and IQR",,Class Low,Class Low,Class Low,Class Moderate,Class Low
190,201,,A Metro World Prototype for Virtual Reality Exposure Therapy of Agoraphobia,[],20,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",7,20,,,,,,,"""within-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""Reliability analysis""]","""""","""""",1,,,No,,06,18.3,10.96,10.84,3.82,45.22,3.66,2.74,2.71,3.82,3.23,-33,3.22,0.23,Yes,3.3,-1.04,-1.16,0.82,0.66,-0.26,-0.29,0.82,,0,FN Rahayu; MA Neerincx; C van der Mast…,2003,Delft University of …,mmi.tudelft.nl,http://mmi.tudelft.nl/vret/images/0/07/A_Metro_World_Prototype_for_Virtual_Reality_Exposure_Therapy_of_Agoraphobia.pdf,,330,43676,PDF,,,,,,,,0,0,0,4,,YES,Agoraphobia,,No,,,Class Low,Class Low,Class Low,Class Moderate,Class Low
191,202,,Virtual Reality Based Simulation Testbed for Evaluation of Autonomous Vehicle Behavior Algorithms,[],10,7,3,18,25,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,10,,,,,,,"""within-subject""","""each component""",Whole Study,"""Chart""","[""After""]",No,[],"""""","""""",1,,,No,,06,25.9,17.12,16.92,5.28,66.36,5.18,4.28,4.23,5.28,4.74,-33,24.36,1.74,Yes,10.9,5.12,4.92,2.28,2.18,1.28,1.23,2.28,,0,V Rastogi,2017,,tigerprints.clemson.edu,https://tigerprints.clemson.edu/all_theses/2773/,,358,43676,,,,,,,,,0,0,0,1,,YES,Simulation,,No,,,Class Exceptional,Class Exceptional,Class Exceptional,Class Exceptional,Class Exceptional
192,203,,Body Movement Reduces Pain Intensity in Virtual Reality - Based Analgesia,[],46,15,31,18,31,21.1/20.7,3.41/1.74,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",4,46,,,,,,,"""within-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,-33,1.5,-1.96,-3.28,0.87,-0.56,0.3,-0.49,-0.82,0.87,-0.04,-33,-0.56,-0.04,Yes,1.5,-1.96,-3.28,0.87,0.3,-0.49,-0.82,0.87,,0,M Czub; J Piskorz,2018,International Journal of Human–Computer …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/10447318.2017.1412144,,375,43676,,,,,,,,,0,0,0,2,,YES,Pain,Unknown Scale,Yes,Scale might be from -3 to 3.,,Class Low,Class Low,Class Low,Class Low,Class Low
193,204,,The Influence of Autonomous Movement on Adverse Events in Relaxing Virtual Environments Using a Head-Mounted Display: An Exploratory Study,"[""Virtual Reality"","" adverse events"","" Cybersickness"","" Head-Mounted Display"","" HMD""]",30,,,18,63,39.5,11.7,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,30,,,,,,,"""within-subject""","""each component""",Each Condition,"""Other""","[""Unknown""]",No,"[""TTest""]","""""","""""",1,,,No,,17,20.45,13.68,11.12,4.1,50.4,4.09,3.42,2.78,4.1,3.6,-33,-5.6,-0.4,Yes,0.45,-2.32,-4.88,0.1,0.09,-0.58,-1.22,0.1,,0,D Riedl; FL Loth; S Eppler; B Holzner…,2019,Journal of Virtual Reality …,jvrb.org,https://www.jvrb.org/past-issues/15.2018/4819,,395,43676,,,,,,,,,0,0,0,5,,YES,Autonomous movement,Unknown Scale,Yes,Scale might be from 1 to 7,,Class Low,Class Low,Class Low,Class Low,Class Low
194,205,,How to Observe Users' Movements in Virtual Environments: Viewpoint Control in a Power Wheelchair Simulator,"[""user observation"","" virtual reality"","" interaction techniques"","" immersion"","" driving simulator""]",15,4,11,23,55,34.9,9.4,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Education and training"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",40,1,"""Study 1""",,15,,,,,,,"""within-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""ANOVA"",""Tukey\u2019s""]","""""","""""",1,,,No,,-33,-0.3,0.16,-0.76,0.13,-0.28,-0.06,0.04,-0.19,0.13,-0.02,-33,-0.28,-0.02,Yes,-0.3,0.16,-0.76,0.13,-0.06,0.04,-0.19,0.13,,0,A Alshaer; D O'Hare; P Archambault…,2019,Human …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0018720819853682,,409,43676,,,,,,,,,0,0,0,4,,YES,Simulator,Said 13 items but report 4 subscales,No,,,Class Low,Class Low,Class Low,Class Moderate,Class Low
195,206,,Public speaking anxiety decreases within repeated virtual reality training sessions,[],19,10,9,18,76,35.47,15.46,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Education and training"",""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",60,1,"""Study 1""",,19,,,,,,,"""within-subject""","""each component""",Whole Study,"""Other""","[""After""]",No,"[""Skew Kurtosis Analysis""]","""""","""""",1,,,No,,06,20.25,16.64,10,4.68,53.9,4.05,4.16,2.5,4.68,3.85,-33,11.9,0.85,Yes,5.25,4.64,-2,1.68,1.05,1.16,-0.5,1.68,,0,M Takac; J Collett; KJ Blom; R Conduit; I Rehm…,2019,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0216288,,445,43676,HTML,,,,,,,,0,0,0,6,,YES,Anxiety,,No,,,Class High,Class Moderate,Class Very High,Class Low,Class High
196,207,,A Virtual Reality Environment Using Concepts of Serious Games and Gamification for the Treatment of Eating Disorders,[],10,6,4,23,30,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Entertainment and game"",""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,10,,,,,,,"""within-subject""","""each component""",Whole Study,"""Other""","[""Unknown""]",No,[],"""""","""""",1,,,No,,06,26.7,19.2,17.4,4.91,67.9,5.34,4.8,4.35,4.91,4.85,-33,25.9,1.85,Yes,11.7,7.2,5.4,1.91,2.34,1.8,1.35,1.91,,0,F Rodrigues; P Wilbert; JCT da Silva…,2019,Anais do XIX Simpósio …,sol.sbc.org.br,https://sol.sbc.org.br/index.php/sbcas/article/view/6249,,468,43676,,,,,,,,,0,0,0,4,,YES,Eating Disorder,,No,,,Class Exceptional,Class Exceptional,Class Exceptional,Class Exceptional,Class Very High
198,209,,Enhancing User Experience with Olfaction in Virtual Reality,[],10,5,5,,,28.30,1.34,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,10,,,,,,,"""within-subject""","""each item""",Each Condition Interaction,"""Other""","[""After""]",No,"[""Mann-Whitney U-Test; Wilcoxon Signed-Rank Test""]","""""","""""",1,,,Yes,,17,22.1,17.76,12.32,5.18,59.92,4.42,4.44,3.08,5.18,4.28,-33,3.92,0.28,Yes,2.1,1.76,-3.68,1.18,0.42,0.44,-0.92,1.18,,0,MH Braun,2019,,openaccess.city.ac.uk,http://openaccess.city.ac.uk/id/eprint/22379,,561,43676,,,,,,,,,0,0,0,1,,YES,Olfaction,,No,,,Class Moderate,Class Low,Class Moderate,Class Low,Class Moderate
199,210,,"An fMRI investigation on empathy: physical and social pain, prosocial behavior and the role of the opioid system",[],43,13,30,21,30,22.8,,"[""Other""]","[""Stereo sound""]",[],"""""","[""Not Mentioned""]","""Not Sure""","""""",45,1,"""Study 1""",,35,,,,,,,"""between-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""MANOVA""]","""""","""""",1,,,No,,-33,3.95,1.36,-2.68,0.54,3.5,0.79,0.34,-0.67,0.54,0.25,-33,3.5,0.25,Yes,3.95,1.36,-2.68,0.54,0.79,0.34,-0.67,0.54,,0,G Novembre,2015,,iris.sissa.it,https://iris.sissa.it/handle/20.500.11767/3877,,531,43676,,,,,,,,,0,0,0,1,,YES,Empathy,,No,,,Class Low,Class Moderate,Class Moderate,Class Low,Class Low
201,212,,Moving sounds enhance the visually-induced self-motion illusion (circular vection) in virtual reality,"[""Audiovisual interactions"","" presence"","" psychophysics"","" self-motion simulation"","" spatial sound"","" vection"","" virtual reality""]",32,,,,,,,"[""Projection Display""]","[""Stereo sound""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,2,"""Study 1""",,20,,,,,28.7,8,"""within-subject""","""each component""",Each Condition,"""Chart""","[""After""]",No,"[""ANOVA""]","""T-test""","""""",1,,,No,,17,22.05,15.8,14.88,4.22,56.98,4.41,3.95,3.72,4.22,4.07,-33,0.98,0.07,Yes,2.05,-0.2,-1.12,0.22,0.41,-0.05,-0.28,0.22,,98,BE Riecke; A V�ljam�e; J Schulte-Pelkum,2009,ACM Transactions on��,dl.acm.org,https://dl.acm.org/citation.cfm?id=1498701,https://scholar.google.com/scholar?cites=10567446197223633119&as_sdt=2005&sciodt=0;5&hl=en,245,43628,,,,,,,,,98,9.8,33,3,10,YES,Vection,,No,,,Class Low,Class Low,Class Low,Class Moderate,Class Low
202,214,,Cognitive factors can influence self-motion perception (vection) in virtual reality,"[""Ego\u2013motion simulation"","" psychophysics"","" spatial orientation"","" spatial presence"","" vection"","" virtual reality""]",22,,,,,,,"[""Projection Display""]","[""Stereo sound""]","[""Design and visualization"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,2,"""Study 1""",,12,,5,17,34,23.8,5.0,"""within-subject""","""each component""",Each Condition,"""Chart""","[""After""]",No,"[""ANOVA"","" paired-samples correlations""]","""post hoc analysis with Bonferroni-corrected p""","""""",1,,,No,,17,16.05,13.76,11.04,3.22,44.24,3.21,3.44,2.76,3.22,3.16,-33,-11.76,-0.84,Yes,-3.95,-2.24,-4.96,-0.78,-0.79,-0.56,-1.24,-0.78,,83,BE Riecke; J Schulte-Pelkum; MN Avraamides�,2006,ACM Transactions on��,dl.acm.org,https://dl.acm.org/citation.cfm?id=1166091,https://scholar.google.com/scholar?cites=13511144545204386730&as_sdt=2005&sciodt=0;5&hl=en,79,43628,,,,,,,,,83,6.38,21,4,13,YES,Vection,,No,,,Class Low,Class Low,Class Low,Class Low,Class Low
202,215,,Cognitive factors can influence self-motion perception (vection) in virtual reality,"[""Ego\u2013motion simulation"","" psychophysics"","" spatial orientation"","" spatial presence"","" vection"","" virtual reality""]",22,,,,,,,"[""Projection Display""]","[""Stereo sound""]","[""Design and visualization"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,2,"""Study 2""",,10,,,17,27,22.8,2.7,"""within-subject""","""each component""",Each Condition,"""Chart""","[""After""]",No,"[""TTest"",""Paired-Samples Correlations""]","""""","""""",1,,,No,,17,20.4,14.44,13,3.8,51.52,4.08,3.61,3.25,3.8,3.68,-33,-4.48,-0.32,Yes,0.4,-1.56,-3,-0.2,0.08,-0.39,-0.75,-0.2,,83,BE Riecke; J Schulte-Pelkum; MN Avraamides�,2006,ACM Transactions on��,dl.acm.org,https://dl.acm.org/citation.cfm?id=1166091,https://scholar.google.com/scholar?cites=13511144545204386730&as_sdt=2005&sciodt=0;5&hl=en,79,43628,,,,,,,,,83,6.38,21,4,13,YES,Vection,,No,,,Class Low,Class Low,Class Low,Class Low,Class Low
203,216,,Influence of auditory cues on the visually-induced self-motion illusion (circular vection) in virtual reality,"[""Vection"","" self-motion perception"","" spatial orientation"","" virtual reality"","" motion simulation"","" human factors"","" psychophysics"","" multi-modal cue integration"","" auditory cues"","" HRTF""]",20,8,,,,,,"[""Projection Display""]","[""Stereo sound""]","[""Design and visualization"",""Social Science and psychology""]","""""","[""English""]","""Not Sure""","""""",,1,"""Study 1""",,20,,,,,,,"""within-subject""","""each component""",Each Condition,"""Chart""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,17,22.05,15.76,14.88,4.22,56.98,4.41,3.94,3.72,4.22,4.07,-33,0.98,0.07,Yes,2.05,-0.24,-1.12,0.22,0.41,-0.06,-0.28,0.22,,40,BE Riecke; J Schulte-Pelkum; F Caniard�,2005,��Workshop Presence,cyberneum.de,http://www.cyberneum.de/fileadmin/user_upload/files/publications/Riecke__05_paper4Presence2005_Influence_of_Auditory_Cues_on_the_visually-induced_Self-Motion_Illusion_-Circular_Vection-_in_Virtual_Reality_3466[0].pdf,https://scholar.google.com/scholar?cites=16477170669748724079&as_sdt=2005&sciodt=0;5&hl=en,151,43628,PDF,,,,,,,,40,2.86,10,4,14,YES,Vection,,No,,,Class Low,Class Low,Class Low,Class Moderate,Class Low
205,218,,Virtual viewing time: the relationship between presence and sexual interest in androphilic and gynephilic men,[],55,,,,,,,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,45,25/20,0/0,,,26.92/30.85,7.79/10.220,"""between-subject""","""each component""",Each Condition Interaction,"""Other""","[""After""]",No,"[""Linear mixed model""]","""""","""""",1,,,Yes,,06,15.9,12.52,12.24,2.71,42.28,3.18,3.13,3.06,2.71,3.02,-33,0.28,0.02,Yes,0.9,0.52,0.24,-0.29,0.18,0.13,0.06,-0.29,,10,P Fromberger; S Meyer; C Kempf; K Jordan; JL M�ller,2015,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127156,https://scholar.google.com/scholar?cites=11386196429299405887&as_sdt=2005&sciodt=0;5&hl=en,182,43628,HTML,,,,,,,,10,2.5,2,5,4,YES,,,,,,Class Low,Class Low,Class Low,Class High,Class Low
206,219,,"""Keep Your Eyes on the Road, Kid!"": Exploring the Potential of Virtual Reality Environments to Teach Children to Keep Their Attention While Biking",[],12,7,5,22,27,23.8,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Education and training"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,11,6,5,22,27,23.8,1.72,"""within-subject""","""each component""",Whole Study,"""Other""","[""After""]",No,[],"""""","""""",1,,,No,,06,21.6,18.76,11.72,4.82,58.66,4.32,4.69,2.93,4.82,4.19,-33,16.66,1.19,Yes,6.6,6.76,-0.28,1.82,1.32,1.69,-0.07,1.82,,1,P Gagelas,2018,,essay.utwente.nl,https://essay.utwente.nl/75561/,https://scholar.google.com/scholar?cites=18428299114876641027&as_sdt=2005&sciodt=0;5&hl=en,420,43676,,,,,,,,,1,1,1,1,,YES,Attention,,,,,Class Very High,Class High,Class Exceptional,Class Moderate,Class High
