paperid,studyid,reportid,title,keywords,number_of_total_participants,number_of_total_male,number_of_total_female,from_age,to_age,mean_age,sd_age,type_of_visual_display,type_of_audio,type_of_applications,specific_terms,ipq_in_language,is_ipq_used_right,paper_note,total_duration,number_of_user_studies,study_name,duration_of_stay,number_of_study_participants,number_of_study_male,number_of_study_female,from_age_study,to_age_study,mean_age_study,sd_age_study,experiment_design,how_score_is_reported,report_style,report_form,when_the_questionnaire_is_filled,is_score_reported_for_each_time,analysis_techniques,posthoc_tests,finding,number_of_conditions,condition_name,element_name,is_interaction,participant_per_element,original_rating_scale,original_total_sp,original_total_inv,original_total_real,original_total_gp,original_total_overall,original_mean_sp,original_mean_inv,original_mean_real,original_mean_gp,original_mean_overall,standard_rating_scale,standard_total,standard_total_each_item,is_subscale_fully_reported,standard_sp,standard_inv,standard_real,standard_gp,standard_sp_each_item,standard_inv_each_item,standard_real_each_item,standard_gp_each_item,visual_display,cites,authors,year,source,publisher,articleURL,citesURL,gsRank,queryDate,type,doi,issn,citationURL,volume,issue,startPage,endPage,ecc,citesPerYear,citesPerAuthor,authorCount,age,isIPQUsed,topic,note,is_scale_recover,scale_note,report_type,ranking_class,sp_ranking_class,inv_ranking_class,real_ranking_class,gp_ranking_class
92,98,,Simulating Illness: Experiencing Visual Migraine Impairments in Virtual Reality,"[""virtual reality"","" empirical studies in HCI"","" migraine simulation"","" empathy"","" presence"","" perception of illness""]",32,19,13,20,61,32.19,,"[""3D Graphics - HMD VR/MR""]","[""No sound""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,32,19,13,20,61,32.19,,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""Results yield that participants showed a significantly and notably higher empathic reaction and a slightly stronger sense of presence when visually experiencing migraine symptoms, compared to only imagining to suffer from migraine.""",1,,,No,,06,20.45,13.36,11.76,4.28,51.24,4.09,3.34,2.94,4.28,3.66,-33,9.24,0.66,Yes,5.45,1.36,-0.24,1.28,1.09,0.34,-0.06,1.28,3D Graphics - HMD VR/MR,3,"S Misztal, G Carbonell, L Zander…",2020,2020 IEEE 8th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9201756/,"https://scholar.google.com/scholar?cites=7477025287446839843&as_sdt=2005&sciodt=0,5&hl=en",256,5/31/2023 16:56,,,,,,,,,3,1,1,4,3,,,,,,,Class Moderate,,,,
93,99,,Social comparison modulates coping with fear in virtual environments,"[""Social comparison"","" Assimilation"","" Virtual reality"","" Anxiety"","" Fear of flying"","" Fear of heights""]",159,,119,18,33,23.4,3.6,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,159,,,,,23.4,,"""between-subject""","""whole questionnaire""","""/Mean//""","""Other""","[""After""]",No,"[""ANOVA""]","""""","""When further comparing the two types of fear, our results suggested similar distress\rand symptom responses, although individuals reporting fear of flying showed a somewhat higher increase from pre-exposure to maximum in acute levels of distress than individuals with fear of heights. This result might be associated to the somewhat higher levels of reported presence in the virtual flying scenario than in the virtual height scenario, which was mainly associated to higher perceived realism (less to spatial presence and involvement).""",1,,,No,,06,-99999,-99999,-99999,-99999,43.54,-99999,-99999,-99999,-99999,3.11,-33,1.54,0.11,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,2,"IL Kampmann, T Meyer, N Morina",2020,Journal of Anxiety Disorders,Elsevier,https://www.sciencedirect.com/science/article/pii/S0887618520300402,"https://scholar.google.com/scholar?cites=1836911690985712295&as_sdt=2005&sciodt=0,5&hl=en",257,5/31/2023 16:56,HTML,,,,,,,,2,0.67,1,3,3,,,,,,,Class Low,,,,
94,100,,Exploring Non-Conventional Sensorimotor Devices in a Virtual Bicycle Simulator,"[""Bicycle Simulator"","" Virtual Reality"","" Cyber Sickness"","" Non-Conventional Devices"","" User Experience""]",16,13,3,19,43,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,2,"""Study 1""",,16,13,3,19,43,,,"""within-subject""","""each component""","""/Mean//""","""Chart""","[""After""]",No,[],"""""","""""",1,,,No,,17,26.9,16,14.16,4.3,60.2,5.38,4,3.54,4.3,4.3,-33,4.2,0.3,Yes,6.9,0,-1.84,0.3,1.38,0,-0.46,0.3,3D Graphics - HMD VR/MR,1,"RS e Almeida, RC de Oliveira, D Radetic…",2020,Journal on Interactive …,sol.sbc.org.br,https://sol.sbc.org.br/journals/index.php/jis/article/view/756,"https://scholar.google.com/scholar?cites=10443464040479391056&as_sdt=2005&sciodt=0,5&hl=en",304,5/31/2023 16:56,,,,,,,,,1,0.33,0,4,3,,,,,,,Class Low,,,,
94,101,,Exploring Non-Conventional Sensorimotor Devices in a Virtual Bicycle Simulator,"[""Bicycle Simulator"","" Virtual Reality"","" Cyber Sickness"","" Non-Conventional Devices"","" User Experience""]",16,13,3,19,43,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,2,"""Study 2""",,16,13,3,19,43,,,"""within-subject""","""each component""","""/Mean//""","""Other""","[""After""]",No,[],"""""","""""",1,,,No,,17,26.5,15.68,13.92,4.23,59.22,5.3,3.92,3.48,4.23,4.23,-33,3.22,0.23,Yes,6.5,-0.32,-2.08,0.23,1.3,-0.08,-0.52,0.23,3D Graphics - HMD VR/MR,1,"RS e Almeida, RC de Oliveira, D Radetic…",2020,Journal on Interactive …,sol.sbc.org.br,https://sol.sbc.org.br/journals/index.php/jis/article/view/756,"https://scholar.google.com/scholar?cites=10443464040479391056&as_sdt=2005&sciodt=0,5&hl=en",304,5/31/2023 16:56,,,,,,,,,1,0.33,0,4,3,,,,,,,Class Low,,,,
95,102,,Effects and Applications of Video Games and Virtual Environments,[],75,,34,18,56,25,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""The template of the used IPQ has scaled from -3 to 3. No report for 25 participants from traditional""",,1,"""Study 1""",,50,,,,,,,"""between-subject""","""whole questionnaire""","""/Mean/SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,17,-99999,-99999,-99999,-99999,56.84,-99999,-99999,-99999,-99999,4.06,-33,0.84,0.06,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,0,D Allcoat,2020,,wrap.warwick.ac.uk,https://wrap.warwick.ac.uk/141711/1/WRAP_Theses_Allcoat_2020.pdf,,384,5/31/2023 16:56,PDF,,,,,,,,0,0,0,1,3,,,,,,,Class Low,,,,
96,103,,Using Functional Near-Infrared Spectroscopy to Detect a Fear of Heights Response to a Virtual Reality Environment,[],41,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,29,,,,,,,"""between-subject""","""whole questionnaire""","""/Mean/SD/""","""Other""","[""After""]",No,[],"""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,58.8,-99999,-99999,-99999,-99999,4.2,-33,16.8,1.2,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,0,"M Poel, N Thammasan, DKJ Heylen",2020,,essay.utwente.nl,http://essay.utwente.nl/84927/,,366,5/31/2023 16:56,,,,,,,,,0,0,0,3,3,,,,,,,Class Very High,,,,
98,105,,Influence of personality and individual abilities on the sense of presence experienced in anxiety triggering virtual environments,"[""Individual differences"","" Anxiety"","" Personality"","" Intelligence"","" Sense of presence"","" Virtual reality""]",210,37,173,18,45,23.19,3.76,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Social Science and psychology""]","""Individual differences""","[""Not Mentioned""]","""Not Sure""","""""",120,1,"""Study 1""",58,210,8/29,60/113,19/18,34/45,22.35/23.58,2.67/4.12,"""between-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""ANOVA""]","""""","""""",1,,,Yes,,17,17.65,12.4,11.48,3.74,46.34,3.53,3.1,2.87,3.74,3.31,-33,-9.66,-0.69,Yes,-2.35,-3.6,-4.52,-0.26,-0.47,-0.9,-1.13,-0.26,3D Graphics - HMD VR/MR,78,I Alsina-Jurnet; J Guti�rrez-Maldonado,2010,International journal of human��,Elsevier,https://www.sciencedirect.com/science/article/pii/S1071581910000868,https://scholar.google.com/scholar?cites=2159830824679308184&as_sdt=2005&sciodt=0;5&hl=en,57,43628,,,,,,,,,78,8.67,39,2,9,YES,Individual Difference,,Yes,Score might be from 1 to 7,,Class Low,,,,
99,106,,A dose of reality: Overcoming usability challenges in vr head-mounted displays,"[""Virtual Reality"","" Augmented Virtuality"","" Engagement""]",28,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Other""]","""Engagement""","[""Not Mentioned""]","""Not Sure""","""""",,3,"""Study 3""",,12,11,1,,,27.8,4.76,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""Unknown""]",No,"[""Friedman test""]","""Wilcoxon\u0027s tests""","""""",1,,,No,,06,21.85,13.68,12.96,4.39,54.04,4.37,3.42,3.24,4.39,3.86,-33,12.04,0.86,Yes,6.85,1.68,0.96,1.39,1.37,0.42,0.24,1.39,3D Graphics - HMD VR/MR,71,M McGill; D Boland; R Murray-Smith�,2015,Proceedings of the 33rd��,dl.acm.org,https://dl.acm.org/citation.cfm?id=2702382,https://scholar.google.com/scholar?cites=4358646427119301496&as_sdt=2005&sciodt=0;5&hl=en,155,43628,,,,,,,,,71,17.75,18,4,4,YES,Engagement,,No,,,Class High,,,,
100,107,,Controlling social stress in virtual reality environments,[],40,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Healthcare and clinical therapies""]","""Exposure Therapy""","[""Not Mentioned""]","""Not Sure""","""""",,2,"""Study 1""",12,16,11,5,19,27,22.44,2.42,"""within-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""Multivariate and univariate""]","""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,52.5,-99999,-99999,-99999,-99999,3.75,-33,10.5,0.75,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,44,D Hartanto; IL Kampmann; N Morina�,2014,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0092804,https://scholar.google.com/scholar?cites=7557798653501352733&as_sdt=2005&sciodt=0;5&hl=en,111,43628,HTML,,,,,,,,44,8.8,11,4,5,YES,Exposure Therapy,Only total score,Yes,Compare to the IPQ's online data,,Class Moderate,,,,
100,108,,Controlling social stress in virtual reality environments,[],40,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Healthcare and clinical therapies""]","""Exposure Therapy""","[""Not Mentioned""]","""Not Sure""","""""",,2,"""Study 2""",19,24,11,13,23,37,29.37,3.28,"""within-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,50.12,-99999,-99999,-99999,-99999,3.58,-33,8.12,0.58,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,44,D Hartanto; IL Kampmann; N Morina�,2014,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0092804,https://scholar.google.com/scholar?cites=7557798653501352733&as_sdt=2005&sciodt=0;5&hl=en,111,43628,HTML,,,,,,,,44,8.8,11,4,5,YES,Exposure Therapy,Only total score,Yes,Compare to the IPQ's online data,,Class Moderate,,,,
102,110,,Effects of different types of virtual reality display on presence and learning in a safety training scenario,"[""Virtual reality"","" displays"","" fidelity"","" training"","" user study"","" aviation"","" safety""]",96,55,41,18,36,23.81,3.58,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Education and training""]","""Training""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,96,18/19/18,14/13/14,,,24.53/23.84/23.06,3.82/4.07/2.65,"""between-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""ANCOVA""]","""Bonferroni test""","""""",1,,,No,,06,17.8,15.68,10.52,3.22,46.62,3.56,3.92,2.63,3.22,3.33,-33,4.62,0.33,Yes,2.8,3.68,-1.48,0.22,0.56,0.92,-0.37,0.22,3D Graphics - HMD VR/MR,43,F Buttussi; L Chittaro,2017,IEEE transactions on visualization and��,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/7817889/,https://scholar.google.com/scholar?cites=1482394720363540760&as_sdt=2005&sciodt=0;5&hl=en,244,43628,,,,,,,,,43,21.5,22,2,2,YES,Training,Report SE,No,,,Class Low,,,,
103,111,,"Effects of stereoscopic viewing on presence, anxiety, and cybersickness in a virtual reality environment for public speaking","[""Specific phobia"","" Exposure therapy"","" Spiders"","" Virtual reality"","" Serious games"","" Gamification""]",88,53,35,18,70,28.0,6.3,"[""3D Graphics - HMD VR/MR"",""Other""]","[""Stereo sound""]","[""Healthcare and clinical therapies""]","""Exposure therapy""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",17,86,,,,,,,"""within-subject""","""each component""","""/Mean/SD/""","""Chart""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,06,18.25,14.32,10.8,3.7,47.74,3.65,3.58,2.7,3.7,3.41,-33,5.74,0.41,Yes,3.25,2.32,-1.2,0.7,0.65,0.58,-0.3,0.7,3D Graphics - HMD VR/MR,43,Y Ling; WP Brinkman; HT Nefs; C Qu�,2012,Presence: Teleoperators��,MIT Press,https://www.mitpressjournals.org/doi/abs/10.1162/PRES_a_00111,https://scholar.google.com/scholar?cites=12450000004622731836&as_sdt=2005&sciodt=0;5&hl=en,27,43628,,,,,,,,,43,6.14,9,5,7,YES,Exposure Therapy,,No,Compare to the IPQ's online data,,Class Moderate,,,,
105,113,,Initial and sustained brain responses to contextual conditioned anxiety in humans,"[""Context conditioning"","" Initial and sustained anxiety"","" fMRI""]",30,17,13,19,34,23.17,3.67,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Social Science and psychology""]","""Context conditioning""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,30,,,,,,,"""within-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""Correlation tests""]","""""","""""",1,,,No,,-33,-99999,-99999,-99999,-99999,5.32,-99999,-99999,-99999,-99999,0.38,-33,5.32,0.38,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,32,M Andreatta; E Glotzbach-Schoon; A M�hlberger�,2015,Cortex,Elsevier,https://www.sciencedirect.com/science/article/pii/S0010945214003050,https://scholar.google.com/scholar?cites=5185450282876876923&as_sdt=2005&sciodt=0;5&hl=en,124,43628,HTML,,,,,,,,32,8,8,4,4,YES,,Report Mean/SD for Total score,Yes,,,Class Low,,,,
107,115,,Brain activity and prosocial behavior in a simulated life-threatening situation,"[""prosocial behavior"","" virtual reality"","" gICA"","" salience network"","" mPFC""]",43,13,30,21,30,22.8,,[],[],"[""Social Science and psychology""]","""Prosocial behavior""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",282.7 (42)/284.1 (93.1)/NA,43,5/7/1,11/12/7,,,,,"""within-subject""","""each component""","""/Mean/SD/""","""Chart""","[""After""]",No,"[""MANOVA""]","""""","""""",1,,,No,,-33,3.9,1.32,-2.64,0.54,3.5,0.78,0.33,-0.66,0.54,0.25,-33,3.5,0.25,Yes,3.9,1.32,-2.64,0.54,0.78,0.33,-0.66,0.54,3D Graphics - HMD VR/MR,28,M Zanon; G Novembre; N Zangrando; L Chittaro�,2014,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811914003334,https://scholar.google.com/scholar?cites=10501098305181097252&as_sdt=2005&sciodt=0;5&hl=en,73,43628,,,,,,,,,28,5.6,6,5,5,YES,Prosocial Behavior,,No,,,Class Low,,,,
110,118,,I am the passenger: how visual motion cues can influence sickness for in-car VR,"[""In-motion"","" In-car"","" Automobile"","" Autonomous Car"","" Passenger"","" Virtual Reality"","" Mixed Reality"","" Motion Sickness"","" HMD""]",18,18,,,,25.1,4.7,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Social Science and psychology""]","""Motion Sickness""","[""Not Mentioned""]","""Not Sure""","""""",150,1,"""Study 1""",10,18,,,,,,,"""within-subject""","""whole questionnaire""","""/Mean/SD/""","""Other""","[""After""]",No,"[""ANOVA""]","""Tukey tests""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,48.3,-99999,-99999,-99999,-99999,3.45,-33,6.3,0.45,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,21,M McGill; A Ng; S Brewster,2017,Proceedings of the 2017 chi conference on��,dl.acm.org,https://dl.acm.org/citation.cfm?id=3026046,https://scholar.google.com/scholar?cites=13162819210412978012&as_sdt=2005&sciodt=0;5&hl=en,260,43628,,,,,,,,,21,10.5,7,3,2,YES,Motion Sickness,,No,,,Class Moderate,,,,
111,119,,Sense of presence and anxiety during virtual social interactions between a human and virtual humans,"[""Virtual reality therapy"","" Presence"","" Anxiety"","" Social phobia""]",38,6,32,,,22.3,5.7,"[""3D Graphics - HMD VR/MR"",""Projection Display""]","[""Unknown""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""Virtual reality therapy""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",30,33,,,,,,,"""between-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,17,-99999,-99999,-99999,-99999,55.44,-99999,-99999,-99999,-99999,3.96,-33,-0.56,-0.04,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,19,N Morina; WP Brinkman; D Hartanto; PMG Emmelkamp,2014,PeerJ,peerj.com,https://peerj.com/articles/337/,https://scholar.google.com/scholar?cites=8533171674679781215&as_sdt=2005&sciodt=0;5&hl=en,10,43628,HTML,,,,,,,,19,3.8,5,4,5,YES,,Confused Scale,No,Rated from 0 (not at all) to 6 (very much). The IPQ can be used as a composite measure of sense of presence with scores ranging from 7 to 98,,Class Low,,,,
112,120,,Trier Social Stress Test in vivo and in virtual reality: Dissociation of response domains,"[""Virtual reality"","" Skin conductance level"","" Salivary cortisol"","" Heart rate"","" Social stress"","" Trier Social Stress Test (TSST)""]",45,45,0,,,23.76,2.52,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Social Science and psychology""]","""Stress""","[""Not Mentioned""]","""Yes""","""""",,1,"""Study 1""",9,45,,,,,,,"""between-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,[],"""""","""""",1,,,No,,-33,1.2,-1.12,-2.68,0.11,-2.1,0.24,-0.28,-0.67,0.11,-0.15,-33,-2.1,-0.15,Yes,1.2,-1.12,-2.68,0.11,0.24,-0.28,-0.67,0.11,3D Graphics - HMD VR/MR,18,Y Shiban; J Diemer; S Brandl; R Zack�,2016,International Journal of��,Elsevier,https://www.sciencedirect.com/science/article/pii/S0167876016307231,https://scholar.google.com/scholar?cites=14327464664590115311&as_sdt=2005&sciodt=0;5&hl=en,60,43628,,,,,,,,,18,6,4,5,3,YES,Stress,,No,,,Class Low,,,,
115,123,,Virtual body swap: a new feasible tool to be explored in health and education,"[""Body swap illusion"","" body agency"","" embodiment system"","" presence"","" virtual environment"","" virtual reality""]",13,8,5,,,,,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""Body swap illusion""","[""Portuguese""]","""Not Sure""","""""",,1,"""Study 1""",11,13,,,,,,,"""within-subject""","""whole questionnaire""","""/Mean/SD/""","""Chart""","[""After""]",No,"[""ANOVA""]","""""","""""",1,,,No,,-33,-99999,-99999,-99999,-99999,14.14,-99999,-99999,-99999,-99999,1.01,-33,14.14,1.01,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,11,EC De Oliveira; P Bertrand; MER Lesur�,2016,��XVIII Symposium on��,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/7517257/,https://scholar.google.com/scholar?cites=12163065462367507778&as_sdt=2005&sciodt=0;5&hl=en,251,43628,,,,,,,,,11,3.67,3,4,3,YES,Illusion,,No,,,Class High,,,,
116,124,,"Virtual bystanders in a language lesson: examining the effect of social evaluation, vicarious experience, cognitive consistency and praising on students",[],26,17,,20,30,26.8,2.5,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",50,1,"""Study 1""",,26,,,,,,,"""within-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,46.34,-99999,-99999,-99999,-99999,3.31,-33,4.34,0.31,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,11,C Qu; Y Ling; I Heynderickx; WP Brinkman,2015,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0125279,https://scholar.google.com/scholar?cites=15939859593870963091&as_sdt=2005&sciodt=0;5&hl=en,200,43628,HTML,,,,,,,,11,2.75,3,4,4,YES,,,No,Report for whole study,,Class Low,,,,
118,126,,Representation of patients' hand modulates fear reactions of patients with spider phobia in virtual reality,"[""virtual reality"","" presence"","" immersion"","" perception"","" fear"","" specific phobia""]",64,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""Phobia""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",47,64,0/,32/,18/,30/,22.75/,2.72,"""between-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""ANOVA""]","""""","""""",1,,,Yes,,06,16.55,8.96,10.84,3.52,41.16,3.31,2.24,2.71,3.52,2.94,-33,-0.84,-0.06,Yes,1.55,-3.04,-1.16,0.52,0.31,-0.76,-0.29,0.52,3D Graphics - HMD VR/MR,10,HM Peperkorn; JE Diemer; GW Alpers�,2016,Frontiers in��,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fpsyg.2016.00268,https://scholar.google.com/scholar?cites=4840287585176633007&as_sdt=2005&sciodt=0;5&hl=en,87,43628,HTML,,,,,,,,10,3.33,3,4,3,YES,,,No,,,Class Low,,,,
